"timestamp_iso","pid","node_cpu_percent","working_set_mb","private_memory_mb","handles","threads"
"2026-08-14T01:33:21.3481224+07:00","3136","0.482","126.68","137.594","240","12"
"2026-08-14T01:33:22.3615563+07:00","3136","0.771","126.641","138.047","240","12"
"2026-08-14T01:33:23.3684364+07:00","3136","0.873","126.711","138.117","241","12"
"2026-08-14T01:33:24.3814846+07:00","3136","0.675","126.723","138.129","240","12"
"2026-08-14T01:33:25.3938762+07:00","3136","0.386","126.387","137.211","240","12"
"2026-08-14T01:33:26.4045434+07:00","3136","0.29","126.387","137.211","241","12"
"2026-08-14T01:33:27.4175130+07:00","3136","0.386","126.387","137.211","240","12"
"2026-08-14T01:33:28.4284502+07:00","3136","0.386","126.457","137.379","240","12"
"2026-08-14T01:33:29.4419518+07:00","3136","0.385","126.465","137.379","240","12"
"2026-08-14T01:33:30.4570394+07:00","3136","0.673","126.504","137.379","240","12"
"2026-08-14T01:33:31.4667482+07:00","3136","0.58","126.508","137.379","240","12"
"2026-08-14T01:33:32.4839056+07:00","3136","0.384","126.512","137.379","240","12"
"2026-08-14T01:33:33.4940101+07:00","3136","0.58","126.516","137.379","240","12"
"2026-08-14T01:33:34.5050132+07:00","3136","0.193","126.52","137.379","240","12"
"2026-08-14T01:33:35.5157388+07:00","3136","0.386","126.527","137.379","240","12"
"2026-08-14T01:33:36.5321425+07:00","3136","0.673","126.559","137.379","240","12"
"2026-08-14T01:33:37.5432484+07:00","3136","0.676","126.723","138.105","240","12"
"2026-08-14T01:33:38.5587923+07:00","3136","0.577","126.734","138.105","240","12"
"2026-08-14T01:33:39.5712241+07:00","3136","0.579","126.77","138.105","240","12"
"2026-08-14T01:33:40.5892036+07:00","3136","0.576","126.781","138.105","240","12"
"2026-08-14T01:33:41.6029289+07:00","3136","0.482","126.918","138.184","240","12"
"2026-08-14T01:33:42.6143681+07:00","3136","0.386","126.992","138.184","240","12"
"2026-08-14T01:33:43.6273801+07:00","3136","0.386","127.004","138.184","240","12"
"2026-08-14T01:33:44.6418003+07:00","3136","0.578","126.773","138.633","240","12"
"2026-08-14T01:33:45.6499822+07:00","3136","0.969","126.773","138.633","240","12"
"2026-08-14T01:33:46.6645379+07:00","3136","0.096","126.785","138.633","240","12"
"2026-08-14T01:33:47.6805345+07:00","3136","0.384","127.262","138.898","240","12"
"2026-08-14T01:33:48.6890134+07:00","3136","0.484","127.273","138.902","240","12"
"2026-08-14T01:33:49.7018146+07:00","3136","0.386","127.281","138.902","240","12"
"2026-08-14T01:33:50.7119044+07:00","3136","0.58","127.285","138.902","240","12"
"2026-08-14T01:33:51.7273314+07:00","3136","0.481","127.285","138.902","240","12"
"2026-08-14T01:33:52.7408686+07:00","3136","0.578","127.285","138.902","240","12"
"2026-08-14T01:33:53.7578064+07:00","3136","0.768","127.289","138.902","240","12"
"2026-08-14T01:33:54.7662389+07:00","3136","0.194","127.289","138.902","240","12"
"2026-08-14T01:33:55.7742830+07:00","3136","0.291","127.289","138.902","240","12"
"2026-08-14T01:33:56.7899981+07:00","3136","0.577","127.305","138.902","240","12"
"2026-08-14T01:33:57.8001502+07:00","3136","0.58","127.305","138.902","240","12"
"2026-08-14T01:33:58.8162002+07:00","3136","0.288","127.34","138.902","241","12"
"2026-08-14T01:33:59.8226369+07:00","3136","0.485","127.355","138.914","240","12"
"2026-08-14T01:34:00.8342372+07:00","3136","0.483","127.367","138.914","240","12"
"2026-08-14T01:34:01.8499816+07:00","3136","0.673","127.562","139.184","240","12"
"2026-08-14T01:34:02.8598769+07:00","3136","0.677","127.566","139.184","240","12"
"2026-08-14T01:34:03.8745313+07:00","3136","0.481","127.578","139.184","240","12"
"2026-08-14T01:34:04.8896844+07:00","3136","0.385","126.461","137.289","240","12"
"2026-08-14T01:34:05.9026228+07:00","3136","0.289","126.469","137.289","240","12"
"2026-08-14T01:34:06.9167743+07:00","3136","0.385","126.473","137.289","240","12"
"2026-08-14T01:34:07.9278811+07:00","3136","0.58","126.48","137.289","240","12"
"2026-08-14T01:34:08.9396085+07:00","3136","0.29","126.504","137.301","240","12"
"2026-08-14T01:34:09.9545879+07:00","3136","0.289","126.512","137.301","240","12"
"2026-08-14T01:34:10.9688487+07:00","3136","0.963","126.512","137.301","240","12"
"2026-08-14T01:34:11.9800041+07:00","3136","0.193","126.523","137.312","240","12"
"2026-08-14T01:34:12.9881596+07:00","3136","0.387","126.613","137.492","240","12"
"2026-08-14T01:34:14.0001934+07:00","3136","0.386","126.648","137.52","240","12"
"2026-08-14T01:34:15.0151402+07:00","3136","0.481","126.703","137.566","240","12"
"2026-08-14T01:34:16.0252481+07:00","3136","0.483","126.746","137.594","240","12"
"2026-08-14T01:34:17.0372963+07:00","3136","0.579","126.812","137.652","240","12"
"2026-08-14T01:34:18.0495130+07:00","3136","0.482","126.824","137.652","240","12"
"2026-08-14T01:34:19.0598879+07:00","3136","0.773","126.926","137.887","240","12"
"2026-08-14T01:34:20.0717045+07:00","3136","0.483","126.938","137.887","240","12"
"2026-08-14T01:34:21.0855780+07:00","3136","0.289","127.039","138","240","12"
"2026-08-14T01:34:22.0985676+07:00","3136","0.482","127.055","138","240","12"
"2026-08-14T01:34:23.1056669+07:00","3136","0.291","127.074","138.012","240","12"
"2026-08-14T01:34:24.1187659+07:00","3136","0.482","126.75","138.602","240","12"
"2026-08-14T01:34:25.1271376+07:00","3136","0.678","126.75","138.602","241","12"
"2026-08-14T01:34:26.1372343+07:00","3136","0.773","126.75","138.602","240","12"
"2026-08-14T01:34:27.1527870+07:00","3136","0.385","126.75","138.602","240","12"
"2026-08-14T01:34:28.1611218+07:00","3136","0.678","126.75","138.602","240","12"
"2026-08-14T01:34:29.1794602+07:00","3136","0.767","126.762","138.613","241","12"
"2026-08-14T01:34:30.1870636+07:00","3136","0.582","126.828","138.613","240","12"
"2026-08-14T01:34:31.2031399+07:00","3136","0.096","126.855","138.637","240","12"
"2026-08-14T01:34:32.2171634+07:00","3136","0.482","126.863","138.637","241","12"
"2026-08-14T01:34:33.2290460+07:00","3136","0.772","126.875","138.637","240","12"
"2026-08-14T01:34:34.2417830+07:00","3136","0.482","126.934","138.684","240","12"
"2026-08-14T01:34:35.2553788+07:00","3136","0.482","127.027","139.082","240","12"
