"timestamp_iso","pid","node_cpu_percent","working_set_mb","private_memory_mb","handles","threads"
"2026-08-14T01:03:56.7305268+07:00","3232","0.675","80.258","80.055","245","13"
"2026-08-14T01:03:57.7499862+07:00","3232","0.862","81.785","98.109","245","13"
"2026-08-14T01:03:58.7564070+07:00","3232","1.067","81.484","97.688","245","13"
"2026-08-14T01:03:59.7766489+07:00","3232","0.67","81.715","97.977","245","13"
"2026-08-14T01:04:00.7856386+07:00","3232","0.871","83.09","97.977","245","13"
"2026-08-14T01:04:01.7976371+07:00","3232","0.579","85.195","98.035","245","13"
"2026-08-14T01:04:02.8059958+07:00","3232","0.387","87.129","98.609","245","13"
"2026-08-14T01:04:03.8271174+07:00","3232","0.956","87.93","97.895","245","13"
"2026-08-14T01:04:04.8460559+07:00","3232","0.671","87.957","97.922","245","13"
"2026-08-14T01:04:05.8597567+07:00","3232","0.385","88.371","98.578","245","13"
"2026-08-14T01:04:06.8728909+07:00","3232","0.771","90.477","98.59","245","13"
"2026-08-14T01:04:07.8894228+07:00","3232","0.672","92.832","98.59","245","13"
"2026-08-14T01:04:08.9058374+07:00","3232","0.961","94.184","97.832","245","13"
"2026-08-14T01:04:09.9177790+07:00","3232","0.869","94.488","98.555","245","13"
"2026-08-14T01:04:10.9291037+07:00","3232","0.676","94.523","98.582","246","13"
"2026-08-14T01:04:11.9391846+07:00","3232","0.87","94.551","98.582","246","13"
"2026-08-14T01:04:12.9462266+07:00","3232","0.097","94.684","98.613","245","13"
"2026-08-14T01:04:13.9573293+07:00","3232","0.58","94.418","98.164","245","13"
"2026-08-14T01:04:14.9662285+07:00","3232","0.581","94.43","98.32","245","13"
"2026-08-14T01:04:15.9763727+07:00","3232","0.677","94.434","98.324","245","13"
"2026-08-14T01:04:16.9931764+07:00","3232","1.056","94.441","98.332","245","13"
"2026-08-14T01:04:18.0047464+07:00","3232","0.579","94.777","98.57","246","13"
"2026-08-14T01:04:19.0160870+07:00","3232","1.062","94.84","98.57","246","13"
"2026-08-14T01:04:20.0296181+07:00","3232","0.289","94.84","98.57","245","13"
"2026-08-14T01:04:21.0427128+07:00","3232","0.771","94.621","98.441","245","13"
"2026-08-14T01:04:22.0497603+07:00","3232","0.194","94.625","98.449","245","13"
"2026-08-14T01:04:23.0599784+07:00","3232","0.677","94.871","99.453","245","13"
"2026-08-14T01:04:24.0700138+07:00","3232","0.773","94.906","99.453","245","13"
"2026-08-14T01:04:25.0872381+07:00","3232","0.96","94.613","98.066","245","13"
"2026-08-14T01:04:26.1029357+07:00","3232","0.673","94.73","98.582","245","13"
"2026-08-14T01:04:27.1120921+07:00","3232","0.484","94.895","98.582","245","13"
"2026-08-14T01:04:28.1241897+07:00","3232","1.158","94.953","98.617","245","13"
"2026-08-14T01:04:29.1321832+07:00","3232","0.775","94.953","98.617","245","13"
"2026-08-14T01:04:30.1484323+07:00","3232","0.673","94.957","98.617","245","13"
"2026-08-14T01:04:31.1641342+07:00","3232","0.481","94.957","98.617","246","13"
"2026-08-14T01:04:32.1843453+07:00","3232","0.766","95.906","99.387","245","13"
"2026-08-14T01:04:33.2060708+07:00","3232","0.765","95.906","99.387","245","13"
"2026-08-14T01:04:34.2119154+07:00","3232","0.777","95.906","99.387","246","13"
"2026-08-14T01:04:35.2239105+07:00","3232","0.579","95.906","99.387","245","13"
"2026-08-14T01:04:36.2344499+07:00","3232","1.256","95.906","99.387","245","13"
"2026-08-14T01:04:37.2457712+07:00","3232","0.579","95.906","99.387","245","13"
"2026-08-14T01:04:38.2571991+07:00","3232","0.579","96.363","99.652","245","13"
"2026-08-14T01:04:39.2646922+07:00","3232","0.582","96.367","99.656","245","13"
"2026-08-14T01:04:40.2736626+07:00","3232","0.678","96.777","100.137","245","13"
"2026-08-14T01:04:41.2866786+07:00","3232","0.193","96.789","100.148","246","13"
"2026-08-14T01:04:42.2993885+07:00","3232","0.868","96.789","100.148","245","13"
"2026-08-14T01:04:43.3162200+07:00","3232","0.864","96.801","100.16","246","13"
"2026-08-14T01:04:44.3272035+07:00","3232","0.483","97.848","102.07","245","13"
"2026-08-14T01:04:45.3374159+07:00","3232","0.967","97.57","101.082","245","13"
"2026-08-14T01:04:46.3551268+07:00","3232","0.288","97.602","101.113","245","13"
"2026-08-14T01:04:47.3675442+07:00","3232","0.386","97.602","101.113","246","13"
"2026-08-14T01:04:48.3828949+07:00","3232","0.962","97.641","101.152","245","13"
"2026-08-14T01:04:49.3937632+07:00","3232","0.58","99.277","135.234","245","13"
"2026-08-14T01:04:50.4083462+07:00","3232","0.77","99.277","135.234","246","13"
"2026-08-14T01:04:51.4169266+07:00","3232","0.968","99.297","135.25","245","13"
"2026-08-14T01:04:52.4311536+07:00","3232","0.674","99.703","135.719","245","13"
"2026-08-14T01:04:53.4403190+07:00","3232","0.387","99.555","135.531","245","13"
"2026-08-14T01:04:54.4545253+07:00","3232","0.77","99.57","135.535","245","13"
"2026-08-14T01:04:55.4647766+07:00","3232","1.063","99.777","135.711","245","13"
"2026-08-14T01:04:56.4724901+07:00","3232","1.26","101.676","135.711","245","13"
"2026-08-14T01:04:57.4821175+07:00","3232","0.774","103.875","135.801","245","13"
"2026-08-14T01:04:58.4925802+07:00","3232","0.483","106.602","136.012","245","13"
"2026-08-14T01:04:59.4999295+07:00","3232","0.872","108.547","136.012","245","13"
"2026-08-14T01:05:00.5098406+07:00","3232","0.29","110.527","136.398","245","13"
"2026-08-14T01:05:01.5239174+07:00","3232","1.059","112.621","136.453","245","13"
"2026-08-14T01:05:02.5361752+07:00","3232","0.579","112.625","136.457","245","13"
"2026-08-14T01:05:03.5497185+07:00","3232","0.771","113.098","136.816","245","12"
"2026-08-14T01:05:04.5644683+07:00","3232","0.866","113.109","136.828","246","12"
"2026-08-14T01:05:05.5729055+07:00","3232","0.581","113.109","136.828","245","12"
"2026-08-14T01:05:06.5876047+07:00","3232","0.674","113.418","136.828","246","12"
"2026-08-14T01:05:07.5954565+07:00","3232","0.388","114.91","137.148","245","12"
"2026-08-14T01:05:08.6062053+07:00","3232","0.773","117.008","137.148","245","12"
"2026-08-14T01:05:09.6215619+07:00","3232","0.962","119.188","137.176","245","12"
"2026-08-14T01:05:10.6326473+07:00","3232","1.159","121.828","137.273","246","12"
