"timestamp_iso","pid","node_cpu_percent","working_set_mb","private_memory_mb","handles","threads"
"2026-08-14T01:19:09.3684505+07:00","26172","1.263","125.613","137.219","240","13"
"2026-08-14T01:19:10.3823830+07:00","26172","2.312","125.871","137.402","240","13"
"2026-08-14T01:19:11.3986745+07:00","26172","1.249","125.883","137.402","240","13"
"2026-08-14T01:19:12.4131186+07:00","26172","1.155","125.883","137.402","240","13"
"2026-08-14T01:19:13.4232739+07:00","26172","1.547","125.727","137.328","240","13"
"2026-08-14T01:19:14.4356995+07:00","26172","1.35","125.785","137.328","240","13"
"2026-08-14T01:19:15.4489134+07:00","26172","1.253","125.785","137.328","240","13"
"2026-08-14T01:19:16.4636570+07:00","26172","2.021","125.793","137.328","240","13"
"2026-08-14T01:19:17.4759310+07:00","26172","1.929","126.41","137.773","241","13"
"2026-08-14T01:19:18.4866288+07:00","26172","1.256","126.125","137.457","241","13"
"2026-08-14T01:19:19.4956398+07:00","26172","1.645","126.258","138.355","240","13"
"2026-08-14T01:19:20.5096083+07:00","26172","1.059","126.035","137.566","240","13"
"2026-08-14T01:19:21.5195927+07:00","26172","0.967","125.812","136.875","240","13"
"2026-08-14T01:19:22.5403021+07:00","26172","1.435","126.84","138.223","240","13"
"2026-08-14T01:19:23.5508747+07:00","26172","2.126","126.633","137.93","240","13"
"2026-08-14T01:19:24.5643789+07:00","26172","1.253","125.902","136.59","240","13"
"2026-08-14T01:19:25.5797813+07:00","26172","1.827","125.906","136.594","240","13"
"2026-08-14T01:19:26.5882764+07:00","26172","1.259","125.992","136.727","240","13"
"2026-08-14T01:19:27.6075164+07:00","26172","1.437","126.172","136.879","240","13"
"2026-08-14T01:19:28.6223870+07:00","26172","1.732","126.293","137.078","240","13"
"2026-08-14T01:19:29.6379029+07:00","26172","1.442","126.426","137.27","240","13"
"2026-08-14T01:19:30.6507082+07:00","26172","1.446","126.121","136.82","240","13"
"2026-08-14T01:19:31.6635467+07:00","26172","1.639","126.133","136.824","241","13"
"2026-08-14T01:19:32.6842469+07:00","26172","1.435","126.156","136.824","240","13"
"2026-08-14T01:19:33.6971220+07:00","26172","1.832","126.246","137.387","240","13"
"2026-08-14T01:19:34.7092596+07:00","26172","1.544","126.258","137.395","240","13"
"2026-08-14T01:19:35.7266469+07:00","26172","1.056","126.289","137.395","241","13"
"2026-08-14T01:19:36.7357786+07:00","26172","1.742","126.363","137.406","241","13"
"2026-08-14T01:19:37.7470035+07:00","26172","1.738","126.094","136.723","240","13"
"2026-08-14T01:19:38.7576578+07:00","26172","1.353","126.102","136.73","240","13"
"2026-08-14T01:19:39.7721075+07:00","26172","1.733","126.102","136.73","241","13"
"2026-08-14T01:19:40.7826965+07:00","26172","1.739","126.16","136.789","240","13"
